file,steps,zero_frac_norm,exact_zero_frac_norm,mean_norm,median_norm,p95_norm,mean_abs_norm,zero_frac_x,exact_zero_frac_x,mean_abs_x,std_x,min_x,max_x,zero_frac_y,exact_zero_frac_y,mean_abs_y,std_y,min_y,max_y,zero_frac_z,exact_zero_frac_z,mean_abs_z,std_z,min_z,max_z,zero_frac_w,exact_zero_frac_w,mean_abs_w,std_w,min_w,max_w,zero_frac_g,exact_zero_frac_g,mean_abs_g,std_g,min_g,max_g
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_large_marker_wrapper__localpatched_teleop_2025-12-26_12-40-55.tfrecord,634,0.2192429022082019,0.0015772870662460567,0.0034964806400239468,0.0008532704669050872,0.003002459253184498,0.0007204926805570722,0.5772870662460567,0.0031545741324921135,0.0005904181743972003,0.0009010533685795963,-0.004256457090377808,8.890041499398649e-06,0.7192429022082019,0.0031545741324921135,0.00015773132327012718,0.00033102973247878253,-8.284300565719604e-05,0.0017939312383532524,0.5694006309148265,0.033123028391167195,0.00037671704194508493,0.001272575929760933,-0.02660077065229416,0.0029461532831192017,0.9716088328075709,0.9716088328075709,0.002477596513926983,0.01450534537434578,0.0,0.08726668357849121,1.0,1.0,0.0,0.0,0.0,0.0
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach-ycb_pear_wrapper__localpatched_teleop_2026-01-13_10-54-35.tfrecord,1094,0.17093235831809872,0.0009140767824497258,0.006120257079601288,0.0012016270775347948,0.03000373113900423,0.0013722683070227504,0.33638025594149906,0.0018281535648994515,0.0011496960651129484,0.0020895579364150763,-0.007575929164886475,0.006221219897270203,0.46617915904936014,0.0018281535648994515,0.00056835962459445,0.0011575568933039904,-0.0015881359577178955,0.006183207035064697,0.30347349177330896,0.014625228519195612,0.0008831495069898665,0.0015870401402935386,-0.02660077065229416,0.004926785826683044,0.953382084095064,0.953382084095064,0.004068180453032255,0.018850177526474,-0.08726668357849121,0.08726668357849121,0.993601462522852,0.993601462522852,0.00019195611821487546,0.0024006736930459738,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_10-41-36.tfrecord,663,0.10407239819004525,0.0015082956259426848,0.002910702722147107,0.0017847975250333548,0.00816317331045866,0.0007534176111221313,0.34238310708898945,0.0030165912518853697,0.001877335598692298,0.0030566053465008736,-0.008517533540725708,0.006215810775756836,0.334841628959276,0.0030165912518853697,0.0008033365593291819,0.0015532788820564747,-0.0062415748834609985,0.005502726882696152,0.22021116138763197,0.024132730015082957,0.0008601724402979016,0.0016115549951791763,-0.02660077065229416,0.004296258091926575,1.0,1.0,0.0,0.0,0.0,0.0,0.9924585218702866,0.9924585218702866,0.00022624433040618896,0.002606824040412903,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_10-45-42.tfrecord,449,0.19821826280623608,0.0022271714922048997,0.0020974131766706705,0.0010458454489707947,0.006842810939997432,0.0005222122999839485,0.41870824053452116,0.004454342984409799,0.0012974552810192108,0.002095065778121352,-0.0076763927936553955,0.0011639595031738281,0.3741648106904232,0.004454342984409799,0.00039410448516719043,0.0006841325084678829,-0.002948366105556488,0.0009641051292419434,0.3674832962138085,0.035634743875278395,0.0007190562319010496,0.001699006068520248,-0.02660077065229416,0.0039072185754776,1.0,1.0,0.0,0.0,0.0,0.0,0.9933184855233853,0.9933184855233853,0.00020044542907271534,0.002454038942232728,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_10-46-27.tfrecord,1044,0.1810344827586207,0.0009578544061302681,0.004835545085370541,0.0010919177439063787,0.006272910581901651,0.0010781388264149427,0.28639846743295017,0.0019157088122605363,0.000873798388056457,0.0012642405927181244,-0.004860907793045044,0.0029811374843120575,0.36877394636015326,0.0019157088122605363,0.0005406394484452903,0.0010118091013282537,-0.004050694406032562,0.004160888493061066,0.47509578544061304,0.01532567049808429,0.0005151525256223977,0.0012377823004499078,-0.02660077065229416,0.004088222980499268,0.9626436781609196,0.9626436781609196,0.003259953809902072,0.016872812062501907,-0.08726668357849121,0.08726668357849121,0.9932950191570882,0.9932950191570882,0.00020114942162763327,0.0024575397837907076,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_10-55-50.tfrecord,1035,0.18357487922705315,0.000966183574879227,0.004265407100319862,0.0015458206180483103,0.009248006157577031,0.0010301503352820873,0.3169082125603865,0.001932367149758454,0.001135737868025899,0.0020699799060821533,-0.007591325789690018,0.004846751689910889,0.23091787439613526,0.001932367149758454,0.0009317708318121731,0.0016651625046506524,-0.005074508488178253,0.007535126525908709,0.2975845410628019,0.015458937198067632,0.0008251460967585444,0.0014666871866211295,-0.02660077065229416,0.004346370697021484,0.9777777777777777,0.9777777777777777,0.0019392543472349644,0.013014864176511765,-0.08726644515991211,0.08726644515991211,0.9893719806763285,0.9893719806763285,0.0003188405535183847,0.0030941383447498083,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_10-57-07.tfrecord,591,0.27918781725888325,0.001692047377326565,0.0019971835426986217,0.0008309800177812576,0.010214443318545818,0.0005534486845135689,0.36717428087986465,0.00338409475465313,0.0011354092275723815,0.002342602703720331,-0.008444488048553467,0.0026084184646606445,0.38917089678510997,0.00338409475465313,0.001028238795697689,0.0019785230979323387,-0.00048673897981643677,0.00793081521987915,0.48223350253807107,0.02707275803722504,0.0004513110325206071,0.0013539176434278488,-0.02660077065229416,0.003130502998828888,1.0,1.0,0.0,0.0,0.0,0.0,0.9949238578680203,0.9949238578680203,0.0001522842503618449,0.0021386155858635902,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_10-58-07.tfrecord,939,0.13525026624068157,0.0010649627263045794,0.002660986501723528,0.00155241833999753,0.007822875957936048,0.0007391220424324274,0.17891373801916932,0.002129925452609159,0.0016490314155817032,0.0025742491707205772,-0.008329078555107117,0.003969162702560425,0.2534611288604899,0.002129925452609159,0.0011216929415240884,0.0017769240075722337,-0.00354023277759552,0.00649946928024292,0.2715654952076677,0.01703940362087327,0.0007012436399236321,0.0013663744321092963,-0.02660077065229416,0.0044973790645599365,1.0,1.0,0.0,0.0,0.0,0.0,0.9925452609158679,0.9925452609158679,0.00022364217147696763,0.002591397613286972,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_10-59-23.tfrecord,424,0.23113207547169812,0.0023584905660377358,0.0021480845753103495,0.00111189647577703,0.007138755242340267,0.0005843948456458747,0.35377358490566035,0.0047169811320754715,0.0005714770522899926,0.0009770203614607453,-0.002408473752439022,0.004392461851239204,0.4410377358490566,0.007075471698113208,0.0011860644444823265,0.001927908044308424,-0.0006697177886962891,0.007452845573425293,0.2240566037735849,0.03773584905660377,0.0009521686006337404,0.0018566753715276718,-0.02660077065229416,0.00435107946395874,1.0,1.0,0.0,0.0,0.0,0.0,0.9929245283018868,0.9929245283018868,0.00021226414537522942,0.0025254683569073677,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-00-34.tfrecord,1080,0.20555555555555555,0.000925925925925926,0.0055661494843661785,0.0009525928762741387,0.02677087942138299,0.0012274503242224455,0.34814814814814815,0.001851851851851852,0.0006367406458593905,0.0011520630214363337,-0.005204640328884125,0.004181668162345886,0.3787037037037037,0.001851851851851852,0.0007845813524909317,0.0016124318353831768,-0.002061188220977783,0.007314860820770264,0.38425925925925924,0.01574074074074074,0.0006177313043735921,0.0012890420621261,-0.02660077065229416,0.003907203674316406,0.9546296296296296,0.9546296296296296,0.003959311172366142,0.0185963474214077,-0.08726668357849121,0.08726668357849121,0.9953703703703703,0.9953703703703703,0.00013888887770008296,0.0020419969223439693,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-01-49.tfrecord,1482,0.242914979757085,0.0006747638326585695,0.004188664257526398,0.0007360437884926796,0.008371882047504189,0.0009243115200661123,0.4716599190283401,0.001349527665317139,0.00045914677320979536,0.0008957252721302211,-0.0029222397133708,0.004819557070732117,0.5101214574898786,0.002699055330634278,0.0006829889607615769,0.0016616947250440717,-0.0034983158111572266,0.008418738842010498,0.40148448043184887,0.012145748987854251,0.000529675220604986,0.0011582596926018596,-0.02660077065229416,0.004352644085884094,0.9682860998650472,0.9682860998650472,0.0027675596065819263,0.01554579846560955,-0.08726668357849121,0.08726668357849121,0.9939271255060729,0.9939271255060729,0.00018218622426502407,0.0023385605309158564,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-03-25.tfrecord,475,0.3031578947368421,0.002105263157894737,0.0017973328940570354,0.0008784160017967224,0.006763006234541533,0.00045171083183959126,0.5894736842105263,0.00631578947368421,0.00024118946748785675,0.0004520418297033757,-0.0015404564328491688,0.0015484970062971115,0.4063157894736842,0.004210526315789474,0.0011219094740226865,0.001967611024156213,-0.00021225214004516602,0.007675796747207642,0.25684210526315787,0.03368421052631579,0.0007059817435219884,0.0015889824135228992,-0.02660077065229416,0.003154255449771881,1.0,1.0,0.0,0.0,0.0,0.0,0.9936842105263158,0.9936842105263158,0.0001894736778922379,0.0023858321364969015,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-11-46.tfrecord,864,0.13657407407407407,0.0011574074074074073,0.0028640027157962322,0.0020693240221589804,0.0069874724140390745,0.0008076601661741734,0.3125,0.0023148148148148147,0.001221396028995514,0.0017347674584016204,-0.004170060157775879,0.0051841139793396,0.18171296296296297,0.0023148148148148147,0.0017463699914515018,0.002606934867799282,-0.005567140877246857,0.007355555891990662,0.17939814814814814,0.018518518518518517,0.0008274783031083643,0.0014493438648059964,-0.02660077065229416,0.0036677569150924683,1.0,1.0,0.0,0.0,0.0,0.0,0.9918981481481481,0.9918981481481481,0.0002430555468890816,0.002701659221202135,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-13-20.tfrecord,1114,0.18761220825852784,0.0008976660682226212,0.0069821118377149105,0.0010257356334477663,0.08726732321083545,0.00152990547940135,0.21364452423698385,0.0017953321364452424,0.0013550405856221914,0.0023731172550469637,-0.006668716669082642,0.008125245571136475,0.43357271095152605,0.0017953321364452424,0.0005179116269573569,0.0009250416769646108,-0.0018525123596191406,0.004949640482664108,0.4281867145421903,0.01436265709156194,0.0005500770057551563,0.001280405791476369,-0.02660077065229416,0.0040706247091293335,0.9416517055655296,0.9416517055655296,0.005091849714517593,0.02105613984167576,-0.08726668357849121,0.08726668357849121,0.9955116696588869,0.9955116696588869,0.0001346499047940597,0.002010571537539363,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-14-52.tfrecord,797,0.1468005018820577,0.0012547051442910915,0.003488262416794896,0.0019815010018646717,0.011048096418380733,0.0010043701622635126,0.2371392722710163,0.002509410288582183,0.0020301875192672014,0.003109848126769066,-0.0061732083559036255,0.00857187807559967,0.24341279799247176,0.002509410288582183,0.001967507181689143,0.0030509307980537415,-0.005593210458755493,0.008550316095352173,0.23337515683814303,0.02132998745294856,0.0007606686558574438,0.00147179514169693,-0.02660077065229416,0.003752082586288452,1.0,1.0,0.0,0.0,0.0,0.0,0.9912170639899623,0.9912170639899623,0.00026348806568421423,0.002813029568642378,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-18-09.tfrecord,668,0.23502994011976047,0.0014970059880239522,0.0019202872645109892,0.0008315331069752574,0.006430643773637712,0.00047869462287053466,0.49700598802395207,0.0029940119760479044,0.0010968539863824844,0.0020446735434234142,-0.004494011402130127,0.007548093795776367,0.5958083832335329,0.0029940119760479044,0.00027788037550635636,0.0005764873931184411,-0.0015540197491645813,0.0031603723764419556,0.19161676646706588,0.023952095808383235,0.0007043674704618752,0.001404433511197567,-0.02660077065229416,0.003177627921104431,1.0,1.0,0.0,0.0,0.0,0.0,0.9895209580838323,0.9895209580838323,0.00031437125289812684,0.00307298032566905,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-19-01.tfrecord,585,0.20341880341880342,0.0017094017094017094,0.00482617923989892,0.0013741006841883063,0.00904608536511659,0.0010986541165038943,0.25811965811965815,0.003418803418803419,0.0013433024287223816,0.00230170926079154,-0.002346813678741455,0.008159875869750977,0.4341880341880342,0.003418803418803419,0.0007065982208587229,0.001392751233652234,-0.005173671990633011,0.00529823824763298,0.441025641025641,0.02735042735042735,0.0006044014007784426,0.001501942053437233,-0.02660077065229416,0.003874048590660095,0.9692307692307692,0.9692307692307692,0.002685121726244688,0.015083160251379013,0.0,0.08726668357849121,0.9948717948717949,0.9948717948717949,0.0001538461510790512,0.002149567473679781,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-19-56.tfrecord,1005,0.14029850746268657,0.0009950248756218905,0.0023186730686575174,0.0012583958450704813,0.006789857149124145,0.0006370590417645872,0.2517412935323383,0.001990049751243781,0.0012879087589681149,0.0022015701979398727,-0.00494074821472168,0.007623547688126564,0.1691542288557214,0.001990049751243781,0.0009843434672802687,0.0015203600050881505,-0.004936732351779938,0.004821658134460449,0.24676616915422886,0.015920398009950248,0.000644384475890547,0.001296795206144452,-0.02660077065229416,0.003858231008052826,1.0,1.0,0.0,0.0,0.0,0.0,0.991044776119403,0.991044776119403,0.00026865670224651694,0.002840222790837288,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-21-32.tfrecord,1165,0.2575107296137339,0.0008583690987124463,0.005586074665188789,0.0008810920407995582,0.030009563639760015,0.0012166732922196388,0.4858369098712446,0.0017167381974248926,0.0007989348378032446,0.0017581265419721603,-0.002914758399128914,0.008051902055740356,0.4472103004291845,0.0017167381974248926,0.00039639067836105824,0.000717837770935148,-0.0033277124166488647,0.002879663370549679,0.33304721030042916,0.013733905579399141,0.0006113129784353077,0.0012197572505101562,-0.02660077065229416,0.0038655847311019897,0.9536480686695279,0.9536480686695279,0.004044968634843826,0.018793698400259018,-0.08726668357849121,0.08726668357849121,0.992274678111588,0.992274678111588,0.00023175963724497706,0.0026378147304058075,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-33-35.tfrecord,920,0.28043478260869564,0.0010869565217391304,0.0026437423657625914,0.0010215125512331724,0.01022782200016081,0.0007457215688191354,0.3826086956521739,0.002173913043478261,0.001264540827833116,0.002439559204503894,-0.00667542964220047,0.008186675608158112,0.2847826086956522,0.002173913043478261,0.0014716550940647721,0.002742056967690587,-0.008601963520050049,0.006460607051849365,0.37717391304347825,0.017391304347826087,0.0007641491829417646,0.00151019636541605,-0.02660077065229416,0.004281371831893921,1.0,1.0,0.0,0.0,0.0,0.0,0.9923913043478261,0.9923913043478261,0.0002282608620589599,0.0026180497370660305,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-34-31.tfrecord,616,0.26136363636363635,0.0016233766233766235,0.004585489630699158,0.0008078668033704162,0.010751794092357159,0.001048281672410667,0.41233766233766234,0.003246753246753247,0.0009061272139661014,0.0019946082029491663,-0.0011363700032234192,0.008137434720993042,0.44642857142857145,0.003246753246753247,0.0008883862174116075,0.0016699263360351324,-0.007398337125778198,0.0011971592903137207,0.5016233766233766,0.025974025974025976,0.0005117283435538411,0.0014378911582753062,-0.02660077065229416,0.0037098228931427,0.9691558441558441,0.9691558441558441,0.0026916603092104197,0.015100152231752872,-0.08726668357849121,0.0,0.9918831168831169,0.9918831168831169,0.00024350648163817823,0.002704567275941372,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-36-11.tfrecord,1700,0.13529411764705881,0.000588235294117647,0.004277828149497509,0.0011105183511972427,0.007156468252651393,0.0009787548333406448,0.3176470588235294,0.001176470588235294,0.0007468272815458477,0.0013275337405502796,-0.005772776901721954,0.00623307703062892,0.24176470588235294,0.0017647058823529412,0.0010243556462228298,0.0018112719990313053,-0.007670700550079346,0.003519117832183838,0.4764705882352941,0.009411764705882352,0.0005158114363439381,0.0011389533756300807,-0.02660077065229416,0.004360094666481018,0.9723529411764706,0.9723529411764706,0.0024126607459038496,0.014506909064948559,-0.08726668357849121,0.08726668357849121,0.9935294117647059,0.9935294117647059,0.00019411763059906662,0.002413837006315589,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-37-34.tfrecord,480,0.27708333333333335,0.0020833333333333333,0.0028801315929740667,0.001211150549352169,0.008589008124545217,0.0007454269216395915,0.45625,0.004166666666666667,0.0007872622809372842,0.0014903716510161757,-0.004951763898134232,0.004950292408466339,0.3645833333333333,0.004166666666666667,0.001985322218388319,0.00337966438382864,-0.008609533309936523,0.004373595118522644,0.3,0.03333333333333333,0.0007670501945540309,0.001662376569584012,-0.02660077065229416,0.0036725029349327087,1.0,1.0,0.0,0.0,0.0,0.0,0.99375,0.99375,0.00018749998707789928,0.0023733635898679495,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-38-49.tfrecord,1222,0.22340425531914893,0.0008183306055646482,0.005030068568885326,0.0008273427374660969,0.00855107670649886,0.0010864645009860396,0.46399345335515546,0.0016366612111292963,0.00043274424388073385,0.0007810216629877687,-0.003729715943336487,0.0026255398988723755,0.4877250409165303,0.0024549918166939444,0.0008099662372842431,0.0018747737631201744,-0.008547753095626831,0.0028604641556739807,0.4451718494271686,0.01309328968903437,0.0004962219973094761,0.0011813329765573144,-0.02660077065229416,0.004128247499465942,0.9590834697217676,0.9590834697217676,0.0035706404596567154,0.017659347504377365,-0.08726668357849121,0.08726668357849121,0.9959083469721768,0.9959083469721768,0.00012274958135094494,0.0019196084467694163,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-48-03.tfrecord,704,0.3096590909090909,0.0014204545454545455,0.0017170290229842067,0.0009288485161960125,0.0057396988617256315,0.00045915713417343795,0.5213068181818182,0.002840909090909091,0.0007249362533912063,0.001393705140799284,-0.006570607423782349,0.0015859603881835938,0.3963068181818182,0.002840909090909091,0.0007953408639878035,0.0013086759718135,-0.005414105951786041,0.0013099461793899536,0.44176136363636365,0.022727272727272728,0.0005624406621791422,0.0013477198081091046,-0.02660077065229416,0.0031596124172210693,1.0,1.0,0.0,0.0,0.0,0.0,0.9928977272727273,0.9928977272727273,0.00021306816779542714,0.0025296935345977545,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-48-54.tfrecord,1478,0.17050067658998647,0.0006765899864682003,0.004357502330094576,0.0010995109332725406,0.009594489680603144,0.0010179257951676846,0.37686062246278756,0.0013531799729364006,0.0010416372679173946,0.0021242438815534115,-0.008678287267684937,0.005702368915081024,0.3301759133964817,0.0013531799729364006,0.001019953517243266,0.0019512624712660909,-0.0077793896198272705,0.006359528750181198,0.37483085250338294,0.010825439783491205,0.0006017018458805978,0.0012336972868070006,-0.02660077065229416,0.004571005702018738,0.9742895805142084,0.9742895805142084,0.0022436571307480335,0.013996799476444721,-0.08726668357849121,0.08726668357849121,0.9939106901217862,0.9939106901217862,0.00018267928680870682,0.0023417288903146982,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-55-44.tfrecord,1211,0.14781172584640792,0.0008257638315441783,0.003622892079874873,0.0012119152816012502,0.008479469455778599,0.0008585403556935489,0.3831544178364988,0.0016515276630883566,0.0008610660443082452,0.0015167208621278405,-0.006377369165420532,0.005734935402870178,0.5284888521882741,0.0016515276630883566,0.0012144114589318633,0.00244486634619534,-0.008498311042785645,0.005212616175413132,0.3014037985136251,0.013212221304706853,0.0006251001614145935,0.0012296128552407026,-0.02660077065229416,0.004351168870925903,0.9843104872006606,0.9843104872006606,0.001369168167002499,0.010849302634596825,-0.08726668357849121,0.0,0.9925681255161024,0.9925681255161024,0.00022295622329693288,0.0025871943216770887,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_pear_wrapper__localpatched_teleop_2026-01-12_14-30-18.tfrecord,699,0.28183118741058655,0.001430615164520744,0.003451579250395298,0.0006663337117061019,0.007566504459828138,0.0007304004393517971,0.5164520743919886,0.002861230329041488,0.000954403483774513,0.0021501125302165747,-0.007923111319541931,0.0018189186230301857,0.7253218884120172,0.002861230329041488,0.00012743148545268923,0.0002608912473078817,-0.0012162909843027592,0.000699533149600029,0.4978540772532189,0.020028612303290415,0.000568741059396416,0.0013989335857331753,-0.02660077065229416,0.0033942610025405884,0.9785407725321889,0.9785407725321889,0.0018726704875007272,0.012777470983564854,-0.08726644515991211,0.08726644515991211,0.9957081545064378,0.9957081545064378,0.00012875536049250513,0.001966307405382395,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_pear_wrapper__localpatched_teleop_2026-01-12_14-31-24.tfrecord,499,0.3226452905811623,0.002004008016032064,0.0019687223248183727,0.0008251989493146539,0.007322073774412272,0.0004747346683871001,0.5531062124248497,0.004008016032064128,0.0009231804870069027,0.0020506398286670446,-0.008033424615859985,0.0003981590270996094,0.7755511022044088,0.004008016032064128,0.0003173549775965512,0.0008595021208748221,-0.004371844232082367,0.0007829964160919189,0.2965931863727455,0.03206412825651302,0.0009527772199362516,0.0018804233986884356,-0.02660077065229416,0.005556166172027588,1.0,1.0,0.0,0.0,0.0,0.0,0.9939879759519038,0.9939879759519038,0.0001803607156034559,0.0023276773281395435,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_pear_wrapper__localpatched_teleop_2026-01-12_14-41-45.tfrecord,492,0.30691056910569103,0.0020325203252032522,0.0030449817422777414,0.0012574857100844383,0.011456162296235561,0.0008634417317807674,0.42886178861788615,0.0040650406504065045,0.0016701091080904007,0.0029796098824590445,-0.008583396673202515,0.0059113577008247375,0.47560975609756095,0.0040650406504065045,0.0015860773855820298,0.0029334696009755135,-0.006193399429321289,0.008465230464935303,0.3252032520325203,0.032520325203252036,0.0008780945790931582,0.0018139007734134793,-0.02660077065229416,0.0052165985107421875,1.0,1.0,0.0,0.0,0.0,0.0,0.9939024390243902,0.9939024390243902,0.00018292681488674134,0.0023441973607987165,-0.029999999329447746,0.029999999329447746
/root/repo/cdpr_synth_10hz/libero_spatial_no_noops/tfrecords_human_control_fixed/libero_spatial_no_noops-train-HUMAN_CONTROL_desk__ycb_pear_wrapper__localpatched_teleop_2026-01-12_14-42-32.tfrecord,820,0.18902439024390244,0.0012195121951219512,0.005571259651333094,0.0010480808559805155,0.01144669367931783,0.0012675162870436907,0.45,0.0012195121951219512,0.000896516430657357,0.0018949550576508045,-0.008220553398132324,0.0015325695276260376,0.3329268292682927,0.0012195121951219512,0.0010150725720450282,0.0020865050610154867,-0.0023349132388830185,0.00831681489944458,0.3902439024390244,0.0012195121951219512,0.000697870971634984,0.001461176318116486,-0.025647789239883423,0.004311397671699524,0.9585365853658536,0.9585365853658536,0.0036183653865009546,0.017408126965165138,-0.08726668357849121,0.0,0.9963414634146341,0.9963414634146341,0.00010975609620800242,0.0018153133569285274,-0.029999999329447746,0.029999999329447746
