episode,npz,status,steps,zero_norm_frac,near0_norm_frac,mean_norm,p50_norm,p95_norm,max_norm,xyz_key,ctrl_shape,xyz_shape,x_exact0_frac,x_near0_frac,x_min,x_max,x_std,y_exact0_frac,y_near0_frac,y_min,y_max,y_std,z_exact0_frac,z_near0_frac,z_min,z_max,z_std,w_exact0_frac,w_near0_frac,w_min,w_max,w_std,g_exact0_frac,g_near0_frac,g_min,g_max,g_std
HUMAN_CONTROL_desk__ycb_e_cups_wrapper__localpatched_teleop_2025-12-26_12-25-16,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_e_cups_wrapper__localpatched_teleop_2025-12-26_12-25-16/trajectory_data.npz,ok,815,0.001226993865030675,0.03803680981595092,0.01398460753262043,0.0013435236178338528,0.08726699352264404,0.08728905022144318,ee_position,"(815, 6)","(815, 3)",0.00245398773006135,0.14846625766871166,-0.0005763620138168335,0.002100100740790367,0.00033423068816773593,0.00245398773006135,0.13374233128834356,-0.00554531067609787,0.0012201517820358276,0.0009229269344359636,0.0196319018404908,0.03803680981595092,-0.02660077065229416,0.005561813712120056,0.0019035135628655553,0.8564417177914111,0.8564417177914111,-0.08726668357849121,0.08726668357849121,0.03285139799118042,0.9950920245398773,0.9950920245398773,-0.029999999329447746,0.029999999329447746,0.002101708436384797
HUMAN_CONTROL_desk__ycb_extra_large_clamp_wrapper__localpatched_teleop_2025-12-26_12-31-41,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_extra_large_clamp_wrapper__localpatched_teleop_2025-12-26_12-31-41/trajectory_data.npz,ok,519,0.0019267822736030828,0.0789980732177264,0.0017650285735726357,0.0011082444107159972,0.004797366866841907,0.030003273859620094,ee_position,"(519, 6)","(519, 3)",0.0038535645472061657,0.36608863198458574,-0.0040517449378967285,0.0014234185218811035,0.0007474065641872585,0.0038535645472061657,0.2138728323699422,-0.00039458274841308594,0.0042199864983558655,0.0009511950775049627,0.030828516377649325,0.0789980732177264,-0.02660077065229416,0.004830658435821533,0.002151815453544259,1.0,1.0,0.0,0.0,0.0,0.9961464354527938,0.9961464354527938,-0.029999999329447746,0.029999999329447746,0.0018623125506564975
HUMAN_CONTROL_desk__ycb_foam_brick_wrapper__localpatched_teleop_2025-12-26_12-37-09,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_foam_brick_wrapper__localpatched_teleop_2025-12-26_12-37-09/trajectory_data.npz,ok,549,0.0018214936247723133,0.056466302367941715,0.002154861344024539,0.001281106029637158,0.006572604272514582,0.030040515586733818,ee_position,"(549, 6)","(549, 3)",0.0036429872495446266,0.16393442622950818,-0.004173602908849716,0.0020303651690483093,0.0008875002386048436,0.0036429872495446266,0.16393442622950818,-0.005224931985139847,0.0012209266424179077,0.0012004360323771834,0.029143897996357013,0.08014571948998178,-0.02660077065229416,0.006424635648727417,0.0026509177405387163,1.0,1.0,0.0,0.0,0.0,0.9963570127504554,0.9963570127504554,-0.029999999329447746,0.029999999329447746,0.0018107148353010416
HUMAN_CONTROL_desk__ycb_hammer-ycb_power_drill-ycb_wood_block_wrapper__localpatched_teleop_2025-12-26_11-09-52,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_hammer-ycb_power_drill-ycb_wood_block_wrapper__localpatched_teleop_2025-12-26_11-09-52/trajectory_data.npz,ok,893,0.0011198208286674132,0.0011198208286674132,0.003707979107275605,0.00127011991571635,0.00583334919065237,0.08726934343576431,ee_position,"(893, 6)","(893, 3)",0.0022396416573348264,0.055991041433370664,-0.0059572309255599976,0.0021280795335769653,0.0009982289047911763,0.0022396416573348264,0.02463605823068309,-0.005381010472774506,0.0041888803243637085,0.001140671200118959,0.0011198208286674132,0.020156774916013438,-0.02660077065229416,0.006250321865081787,0.0020213588140904903,0.9787234042553191,0.9787234042553191,0.0,0.08726668357849121,0.012592978775501251,0.9966405375139977,0.9966405375139977,-0.029999999329447746,0.029999999329447746,0.0017385013634338975
HUMAN_CONTROL_desk__ycb_hammer-ycb_power_drill-ycb_wood_block_wrapper__localpatched_teleop_2025-12-26_11-13-08,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_hammer-ycb_power_drill-ycb_wood_block_wrapper__localpatched_teleop_2025-12-26_11-13-08/trajectory_data.npz,ok,759,0.0013175230566534915,0.03293807641633729,0.004634293727576733,0.0007357391878031194,0.006878751283511523,0.08727642148733139,ee_position,"(759, 6)","(759, 3)",0.002635046113306983,0.052700922266139656,-0.003671601414680481,0.00028805414331145585,0.0008485500002279878,0.002635046113306983,0.08300395256916997,-0.005091112107038498,0.00374390184879303,0.001115616993047297,0.017127799736495388,0.039525691699604744,-0.02660077065229416,0.00559668242931366,0.0019581643864512444,0.9644268774703557,0.9644268774703557,-0.08726644515991211,0.08726644515991211,0.016439493745565414,0.997364953886693,0.997364953886693,-0.029999999329447746,0.029999999329447746,0.0015399809926748276
HUMAN_CONTROL_desk__ycb_hammer-ycb_wood_block_wrapper__localpatched_teleop_2025-12-26_11-06-56,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_hammer-ycb_wood_block_wrapper__localpatched_teleop_2025-12-26_11-06-56/trajectory_data.npz,ok,871,0.001148105625717566,0.03559127439724455,0.0021198049653321505,0.0012357945088297129,0.005910980748012662,0.03000650927424431,ee_position,"(871, 6)","(871, 3)",0.002296211251435132,0.12973593570608496,-0.004911158233880997,0.006710533052682877,0.001634571817703545,0.003444316877152698,0.30539609644087257,-0.005825117230415344,0.0006089578382670879,0.000929728732444346,0.018369690011481057,0.03559127439724455,-0.02660077065229416,0.006567075848579407,0.002183464588597417,1.0,1.0,0.0,0.0,0.0,0.9965556831228473,0.9965556831228473,-0.029999999329447746,0.029999999329447746,0.0017603118903934956
HUMAN_CONTROL_desk__ycb_large_marker_wrapper__localpatched_teleop_2025-12-26_12-40-55,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_large_marker_wrapper__localpatched_teleop_2025-12-26_12-40-55/trajectory_data.npz,ok,634,0.0015772870662460567,0.083596214511041,0.0034964806400239468,0.0008532704669050872,0.003002459253184498,0.0872725248336792,ee_position,"(634, 6)","(634, 3)",0.0031545741324921135,0.41009463722397477,-0.004256457090377808,8.890041499398649e-06,0.0009003422455862164,0.0031545741324921135,0.3391167192429022,-8.284300565719604e-05,0.0017939312383532524,0.00033076832187362015,0.033123028391167195,0.09305993690851735,-0.02660077065229416,0.0029461532831192017,0.001271572196856141,0.9716088328075709,0.9716088328075709,0.0,0.08726668357849121,0.014493881724774837,1.0,1.0,0.0,0.0,0.0
HUMAN_CONTROL_desk__ycb_peach-ycb_pear_wrapper__localpatched_teleop_2026-01-13_10-54-35,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_peach-ycb_pear_wrapper__localpatched_teleop_2026-01-13_10-54-35/trajectory_data.npz,ok,1094,0.0009140767824497258,0.0283363802559415,0.006120257079601288,0.0012016271357424557,0.03000373113900423,0.08727449923753738,ee_position,"(1094, 6)","(1094, 3)",0.0018281535648994515,0.0712979890310786,-0.007575929164886475,0.006221219897270203,0.002088602166622877,0.0018281535648994515,0.08957952468007313,-0.0015881359577178955,0.006183207035064697,0.0011570280184969306,0.014625228519195612,0.029250457038391225,-0.02660077065229416,0.004926785826683044,0.0015863149892538786,0.953382084095064,0.953382084095064,-0.08726668357849121,0.08726668357849121,0.018841691315174103,0.993601462522852,0.993601462522852,-0.029999999329447746,0.029999999329447746,0.00239956914447248
HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_10-41-36,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_10-41-36/trajectory_data.npz,ok,663,0.0015082956259426848,0.04675716440422323,0.002910702722147107,0.0017847975250333548,0.00816317331045866,0.031186766922473907,ee_position,"(663, 6)","(663, 3)",0.0030165912518853697,0.11161387631975868,-0.008517533540725708,0.006215810775756836,0.0030542996246367693,0.0030165912518853697,0.11161387631975868,-0.0062415748834609985,0.005502726882696152,0.0015521070454269648,0.024132730015082957,0.048265460030165915,-0.02660077065229416,0.004296258091926575,0.0016103389207273722,1.0,1.0,0.0,0.0,0.0,0.9924585218702866,0.9924585218702866,-0.029999999329447746,0.029999999329447746,0.0026048573199659586
HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_10-43-49,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_10-43-49/trajectory_data.npz,ok,786,0.001272264631043257,0.04580152671755725,0.002836020430549979,0.00025169079890474677,0.006343606044538319,0.08727362006902695,ee_position,"(786, 6)","(786, 3)",0.003816793893129771,0.15903307888040713,-0.007284253835678101,0.0009489059448242188,0.0014556264504790306,0.002544529262086514,0.1921119592875318,-0.0018015019595623016,0.0005987174808979034,0.00036688728141598403,0.020356234096692113,0.14885496183206107,-0.02660077065229416,0.004253074526786804,0.00130177300889045,0.9809160305343512,0.9809160305343512,-0.08726644515991211,0.0,0.011939813382923603,0.9936386768447837,0.9936386768447837,-0.029999999329447746,0.029999999329447746,0.0023924324195832014
HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_10-45-42,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_10-45-42/trajectory_data.npz,ok,449,0.0022271714922048997,0.07126948775055679,0.0020974131766706705,0.0010458454489707947,0.006842810939997432,0.030841637402772903,ee_position,"(449, 6)","(449, 3)",0.004454342984409799,0.23162583518930957,-0.0076763927936553955,0.0011639595031738281,0.002092731650918722,0.004454342984409799,0.22717149220489977,-0.002948366105556488,0.0009641051292419434,0.0006833701045252383,0.035634743875278395,0.07126948775055679,-0.02660077065229416,0.0039072185754776,0.0016971129225566983,1.0,1.0,0.0,0.0,0.0,0.9933184855233853,0.9933184855233853,-0.029999999329447746,0.029999999329447746,0.0024513057433068752
HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_10-46-27,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_10-46-27/trajectory_data.npz,ok,1044,0.0009578544061302681,0.029693486590038315,0.004835545085370541,0.0010919177439063787,0.006272910581901651,0.08726729452610016,ee_position,"(1044, 6)","(1044, 3)",0.0019157088122605363,0.07854406130268199,-0.004860907793045044,0.0029811374843120575,0.0012636350002139807,0.0019157088122605363,0.07662835249042145,-0.004050694406032562,0.004160888493061066,0.0010113249300047755,0.01532567049808429,0.03639846743295019,-0.02660077065229416,0.004088222980499268,0.0012371892808005214,0.9626436781609196,0.9626436781609196,-0.08726668357849121,0.08726668357849121,0.016864808276295662,0.9932950191570882,0.9932950191570882,-0.029999999329447746,0.029999999329447746,0.00245635025203228
HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_10-55-50,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_10-55-50/trajectory_data.npz,ok,1035,0.000966183574879227,0.02995169082125604,0.004265407100319862,0.0015458206180483103,0.009248006157577031,0.08728501200675964,ee_position,"(1035, 6)","(1035, 3)",0.001932367149758454,0.08019323671497584,-0.007591325789690018,0.004846751689910889,0.002068980596959591,0.001932367149758454,0.07729468599033816,-0.005074508488178253,0.007535126525908709,0.0016643578419461846,0.015458937198067632,0.033816425120772944,-0.02660077065229416,0.004346370697021484,0.0014659783337265253,0.9777777777777777,0.9777777777777777,-0.08726644515991211,0.08726644515991211,0.01300864014774561,0.9893719806763285,0.9893719806763285,-0.029999999329447746,0.029999999329447746,0.003092632396146655
HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_10-57-07,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_10-57-07/trajectory_data.npz,ok,591,0.001692047377326565,0.05245346869712352,0.0019971835426986217,0.0008309800177812576,0.010214443318545818,0.030188340693712234,ee_position,"(591, 6)","(591, 3)",0.00338409475465313,0.1455160744500846,-0.008444488048553467,0.0026084184646606445,0.002340619917958975,0.00338409475465313,0.1455160744500846,-0.00048673897981643677,0.00793081521987915,0.00197684857994318,0.02707275803722504,0.06260575296108291,-0.02660077065229416,0.003130502998828888,0.0013527721166610718,1.0,1.0,0.0,0.0,0.0,0.9949238578680203,0.9949238578680203,-0.029999999329447746,0.029999999329447746,0.0021368085872381926
HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_10-58-07,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_10-58-07/trajectory_data.npz,ok,939,0.0010649627263045794,0.03301384451544196,0.002660986501723528,0.00155241833999753,0.007822875957936048,0.030290136113762856,ee_position,"(939, 6)","(939, 3)",0.002129925452609159,0.09052183173588925,-0.008329078555107117,0.003969162702560425,0.002572877798229456,0.002129925452609159,0.10543130990415335,-0.00354023277759552,0.00649946928024292,0.001775977318175137,0.01703940362087327,0.0362087326943557,-0.02660077065229416,0.0044973790645599365,0.001365646137855947,1.0,1.0,0.0,0.0,0.0,0.9925452609158679,0.9925452609158679,-0.029999999329447746,0.029999999329447746,0.002590028103441
HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_10-59-23,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_10-59-23/trajectory_data.npz,ok,424,0.0023584905660377358,0.07547169811320754,0.0021480845753103495,0.00111189647577703,0.007138755242340267,0.030307041481137276,ee_position,"(424, 6)","(424, 3)",0.0047169811320754715,0.25,-0.002408473752439022,0.004392461851239204,0.0009758673259057105,0.007075471698113208,0.29009433962264153,-0.0006697177886962891,0.007452845573425293,0.0019256336381658912,0.03773584905660377,0.07547169811320754,-0.02660077065229416,0.00435107946395874,0.001854484318755567,1.0,1.0,0.0,0.0,0.0,0.9929245283018868,0.9929245283018868,-0.029999999329447746,0.029999999329447746,0.0025224825367331505
HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-00-34,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-00-34/trajectory_data.npz,ok,1080,0.000925925925925926,0.02962962962962963,0.0055661494843661785,0.0009525928762741387,0.02677087942138299,0.08727028965950012,ee_position,"(1080, 6)","(1080, 3)",0.001851851851851852,0.09722222222222222,-0.005204640328884125,0.004181668162345886,0.001151529373601079,0.001851851851851852,0.10185185185185185,-0.002061188220977783,0.007314860820770264,0.0016116846818476915,0.01574074074074074,0.08333333333333333,-0.02660077065229416,0.003907203674316406,0.001288445433601737,0.9546296296296296,0.9546296296296296,-0.08726668357849121,0.08726668357849121,0.018587859347462654,0.9953703703703703,0.9953703703703703,-0.029999999329447746,0.029999999329447746,0.0020410523284226656
HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-01-49,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-01-49/trajectory_data.npz,ok,1482,0.0006747638326585695,0.020917678812415654,0.004188664257526398,0.0007360437593888491,0.008371882047504189,0.08727239072322845,ee_position,"(1482, 6)","(1482, 3)",0.001349527665317139,0.06680161943319839,-0.0029222397133708,0.004819557070732117,0.0008954231161624193,0.002699055330634278,0.14102564102564102,-0.0034983158111572266,0.008418738842010498,0.0016611344181001186,0.012145748987854251,0.048582995951417005,-0.02660077065229416,0.004352644085884094,0.001157868537120521,0.9682860998650472,0.9682860998650472,-0.08726668357849121,0.08726668357849121,0.015540645457804203,0.9939271255060729,0.9939271255060729,-0.029999999329447746,0.029999999329447746,0.002337771700695157
HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-03-25,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-03-25/trajectory_data.npz,ok,475,0.002105263157894737,0.06526315789473684,0.0017973328940570354,0.0008784160017967224,0.006763006234541533,0.030129583552479744,ee_position,"(475, 6)","(475, 3)",0.00631578947368421,0.30105263157894735,-0.0015404564328491688,0.0015484970062971115,0.0004515656328294426,0.004210526315789474,0.2,-0.00021225214004516602,0.007675796747207642,0.0019655381329357624,0.03368421052631579,0.06526315789473684,-0.02660077065229416,0.003154255449771881,0.0015873087104409933,1.0,1.0,0.0,0.0,0.0,0.9936842105263158,0.9936842105263158,-0.029999999329447746,0.029999999329447746,0.002383321523666382
HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-11-46,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-11-46/trajectory_data.npz,ok,864,0.0011574074074074073,0.03587962962962963,0.0028640027157962322,0.0020693240221589804,0.0069874724140390745,0.03027230128645897,ee_position,"(864, 6)","(864, 3)",0.0023148148148148147,0.09143518518518519,-0.004170060157775879,0.0051841139793396,0.0017337632598355412,0.0023148148148148147,0.08564814814814815,-0.005567140877246857,0.007355555891990662,0.002605425426736474,0.018518518518518517,0.037037037037037035,-0.02660077065229416,0.0036677569150924683,0.0014485045103356242,1.0,1.0,0.0,0.0,0.0,0.9918981481481481,0.9918981481481481,-0.029999999329447746,0.029999999329447746,0.0027000855188816786
HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-13-20,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-13-20/trajectory_data.npz,ok,1114,0.0008976660682226212,0.03949730700179533,0.0069821118377149105,0.0010257356334477663,0.08726732321083545,0.0873463898897171,ee_position,"(1114, 6)","(1114, 3)",0.0017953321364452424,0.10143626570915619,-0.006668716669082642,0.008125245571136475,0.0023720525205135345,0.0017953321364452424,0.10951526032315978,-0.0018525123596191406,0.004949640482664108,0.0009246266563422978,0.01436265709156194,0.05655296229802514,-0.02660077065229416,0.0040706247091293335,0.0012798304669559002,0.9416517055655296,0.9416517055655296,-0.08726668357849121,0.08726668357849121,0.021046780049800873,0.9955116696588869,0.9955116696588869,-0.029999999329447746,0.029999999329447746,0.002009669551625848
HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-14-52,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-14-52/trajectory_data.npz,ok,797,0.0012547051442910915,0.03889585947302384,0.003488262416794896,0.0019815010018646717,0.011048096418380733,0.030712876468896866,ee_position,"(797, 6)","(797, 3)",0.002509410288582183,0.10414052697616061,-0.0061732083559036255,0.00857187807559967,0.0031078956089913845,0.002509410288582183,0.11417816813048934,-0.005593210458755493,0.008550316095352173,0.003049015300348401,0.02132998745294856,0.04140526976160602,-0.02660077065229416,0.003752082586288452,0.0014708720846101642,1.0,1.0,0.0,0.0,0.0,0.9912170639899623,0.9912170639899623,-0.029999999329447746,0.029999999329447746,0.0028112672735005617
HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-18-09,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-18-09/trajectory_data.npz,ok,668,0.0014970059880239522,0.04940119760479042,0.0019202872645109892,0.0008315331360790879,0.006430643773637712,0.030232839286327362,ee_position,"(668, 6)","(668, 3)",0.0029940119760479044,0.1661676646706587,-0.004494011402130127,0.007548093795776367,0.00204314268194139,0.0029940119760479044,0.1721556886227545,-0.0015540197491645813,0.0031603723764419556,0.0005760556668974459,0.023952095808383235,0.04940119760479042,-0.02660077065229416,0.003177627921104431,0.0014033820480108261,1.0,1.0,0.0,0.0,0.0,0.9895209580838323,0.9895209580838323,-0.029999999329447746,0.029999999329447746,0.003070687409490347
HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-19-01,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-19-01/trajectory_data.npz,ok,585,0.0017094017094017094,0.05299145299145299,0.00482617923989892,0.0013741006841883063,0.00904608536511659,0.08726866543292999,ee_position,"(585, 6)","(585, 3)",0.003418803418803419,0.15384615384615385,-0.002346813678741455,0.008159875869750977,0.0022997416090220213,0.003418803418803419,0.14871794871794872,-0.005173671990633011,0.00529823824763298,0.0013915604213252664,0.02735042735042735,0.0547008547008547,-0.02660077065229416,0.003874048590660095,0.0015006583416834474,0.9692307692307692,0.9692307692307692,0.0,0.08726668357849121,0.01507020927965641,0.9948717948717949,0.9948717948717949,-0.029999999329447746,0.029999999329447746,0.002147732302546501
HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-19-56,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-19-56/trajectory_data.npz,ok,1005,0.0009950248756218905,0.030845771144278607,0.0023186730686575174,0.0012583958450704813,0.006789857149124145,0.030330097302794456,ee_position,"(1005, 6)","(1005, 3)",0.001990049751243781,0.08855721393034825,-0.00494074821472168,0.007623547688126564,0.0022004747297614813,0.001990049751243781,0.08756218905472637,-0.004936732351779938,0.004821658134460449,0.0015196030726656318,0.015920398009950248,0.03482587064676617,-0.02660077065229416,0.003858231008052826,0.0012961500324308872,1.0,1.0,0.0,0.0,0.0,0.991044776119403,0.991044776119403,-0.029999999329447746,0.029999999329447746,0.0028388043865561485
HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-21-32,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-21-32/trajectory_data.npz,ok,1165,0.0008583690987124463,0.03261802575107296,0.005586074665188789,0.0008810920407995582,0.030009563639760015,0.0872727781534195,ee_position,"(1165, 6)","(1165, 3)",0.0017167381974248926,0.09098712446351931,-0.002914758399128914,0.008051902055740356,0.0017573720542714,0.0017167381974248926,0.09957081545064378,-0.0033277124166488647,0.002879663370549679,0.000717529677785933,0.013733905579399141,0.04291845493562232,-0.02660077065229416,0.0038655847311019897,0.0012192337308079004,0.9536480686695279,0.9536480686695279,-0.08726668357849121,0.08726668357849121,0.018785640597343445,0.992274678111588,0.992274678111588,-0.029999999329447746,0.029999999329447746,0.00263668829575181
HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-33-35,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-33-35/trajectory_data.npz,ok,920,0.0010869565217391304,0.03369565217391304,0.0026437423657625914,0.0010215124930255115,0.01022782200016081,0.030790066346526146,ee_position,"(920, 6)","(920, 3)",0.002173913043478261,0.08260869565217391,-0.00667542964220047,0.008186675608158112,0.0024382336996495724,0.002173913043478261,0.08152173913043478,-0.008601963520050049,0.006460607051849365,0.0027405661530792713,0.017391304347826087,0.041304347826086954,-0.02660077065229416,0.004281371831893921,0.0015093747060745955,1.0,1.0,0.0,0.0,0.0,0.9923913043478261,0.9923913043478261,-0.029999999329447746,0.029999999329447746,0.0026166317984461784
HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-34-31,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-34-31/trajectory_data.npz,ok,616,0.0016233766233766235,0.05032467532467533,0.004585489630699158,0.0008078667742665857,0.010751794092357159,0.08726788312196732,ee_position,"(616, 6)","(616, 3)",0.003246753246753247,0.16396103896103897,-0.0011363700032234192,0.008137434720993042,0.001992987934499979,0.003246753246753247,0.16233766233766234,-0.007398337125778198,0.0011971592903137207,0.0016685702139511704,0.025974025974025976,0.05032467532467533,-0.02660077065229416,0.0037098228931427,0.0014367233961820602,0.9691558441558441,0.9691558441558441,-0.08726668357849121,0.0,0.015087961219251156,0.9918831168831169,0.9918831168831169,-0.029999999329447746,0.029999999329447746,0.002702373545616865
HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-35-27,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-35-27/trajectory_data.npz,ok,467,0.0021413276231263384,0.06638115631691649,0.0018231297144666314,0.0006885528564453125,0.0061085118446499095,0.030169470235705376,ee_position,"(467, 6)","(467, 3)",0.004282655246252677,0.15845824411134904,-0.002155950292944908,0.0036801337264478207,0.0007563852122984827,0.004282655246252677,0.15631691648822268,-0.0066558122634887695,0.00013434886932373047,0.0018297223141416907,0.03854389721627409,0.19271948608137046,-0.02660077065229416,0.0035775378346443176,0.0015777876833453774,1.0,1.0,0.0,0.0,0.0,0.9935760171306209,0.9935760171306209,-0.029999999329447746,0.029999999329447746,0.0024036343675106764
HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-36-11,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-36-11/trajectory_data.npz,ok,1700,0.000588235294117647,0.018235294117647058,0.004277828149497509,0.0011105183511972427,0.007156468252651393,0.08728447556495667,ee_position,"(1700, 6)","(1700, 3)",0.001176470588235294,0.05352941176470588,-0.005772776901721954,0.00623307703062892,0.001327142701484263,0.0017647058823529412,0.05823529411764706,-0.007670700550079346,0.003519117832183838,0.0018107383511960506,0.009411764705882352,0.028823529411764706,-0.02660077065229416,0.004360094666481018,0.00113861879799515,0.9723529411764706,0.9723529411764706,-0.08726668357849121,0.08726668357849121,0.014502789825201035,0.9935294117647059,0.9935294117647059,-0.029999999329447746,0.029999999329447746,0.0024131343234330416
HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-37-34,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-37-34/trajectory_data.npz,ok,480,0.0020833333333333333,0.06458333333333334,0.0028801315929740667,0.00121115060755983,0.008589008124545217,0.030155986547470093,ee_position,"(480, 6)","(480, 3)",0.004166666666666667,0.17708333333333334,-0.004951763898134232,0.004950292408466339,0.0014888177393004298,0.004166666666666667,0.20625,-0.008609533309936523,0.004373595118522644,0.0033761414233595133,0.03333333333333333,0.06458333333333334,-0.02660077065229416,0.0036725029349327087,0.0016606446588411927,1.0,1.0,0.0,0.0,0.0,0.99375,0.99375,-0.029999999329447746,0.029999999329447746,0.002370884409174323
